time(s),x_pos,y_pos,Cd,x_vel,y_vel
35.886875229715656,0.0,26699.835170908438,0.0,744.0,-1324.5516554349156
35.89560138866745,0.0,26706.327433168575,0.0,744.0,-1324.978044480425
35.904234499981,0.0,26712.750467985858,0.0,744.0,-1325.3998869099632
35.91277874091279,0.0,26719.10738323911,0.0,744.0,-1325.8173868381255
35.92123621175772,0.0,26725.39974154774,0.0,744.0,-1326.2306468922816
35.92960779369975,0.0,26731.628198512608,0.0,744.0,-1326.6397101299997
35.937598246889735,0.0,26737.573095685955,0.0,744.0,-1327.0301501538045
35.94586737194257,0.0,26743.725324725263,0.0,744.0,-1327.434207008367
35.954925450224,0.0,26750.46453496665,0.0,744.0,-1327.8768147323271
35.96357180180185,0.0,26756.89742054057,0.0,744.0,-1328.299304125058
35.97304309760891,0.0,26763.94406462102,0.0,744.0,-1328.762103026753
35.9824152913099,0.0,26770.91697673456,0.0,744.0,-1329.2200594711142
35.99135886628635,0.0,26777.57099651704,0.0,744.0,-1329.6570721841206
35.99963589645671,0.0,26783.72910696379,0.0,744.0,-1330.0615153089238
36.00782887016934,0.0,26789.824679405985,0.0,744.0,-1330.4618511566327
36.016300804225196,0.0,26796.127798343543,0.0,744.0,-1330.8758179312067
36.02468670249862,0.0,26802.366906658972,0.0,744.0,-1331.2855807123221
36.03298834488922,0.0,26808.543328597578,0.0,744.0,-1331.6912264717726
36.040911270586506,0.0,26814.43798531636,0.0,744.0,-1332.0783668784932
36.04847349327635,0.0,26820.0642789976,0.0,744.0,-1332.447882140874
36.05629945303268,0.0,26825.886793056314,0.0,744.0,-1332.8302844703676
36.06404593712661,0.0,26831.6501772222,0.0,744.0,-1333.2088033556079
36.072058695762024,0.0,26837.611669646947,0.0,744.0,-1333.6003332973983
36.079987613572236,0.0,26843.510784497746,0.0,744.0,-1333.9877664986147
36.0878349100611,0.0,26849.349173085462,0.0,744.0,-1334.3712114115713
36.09560251420475,0.0,26855.12827056834,0.0,744.0,-1334.7507622924345
36.10364101821667,0.0,26861.10891755321,0.0,744.0,-1335.1435502386432
36.111595412018815,0.0,26867.026986542005,0.0,744.0,-1335.5322282812547
36.119827220090954,0.0,26873.15145174768,0.0,744.0,-1335.9344617044694
36.12834198503661,0.0,26879.48643686725,0.0,744.0,-1336.350521338264
36.13676765645632,0.0,26885.755136403513,0.0,744.0,-1336.7622275671179
36.14510659290778,0.0,26891.959305123397,0.0,744.0,-1337.1696956379772
36.15335968725214,0.0,26898.099607315602,0.0,744.0,-1337.5729691789968
36.16190061322764,0.0,26904.45405624137,0.0,744.0,-1337.9903071274086
36.17035217194345,0.0,26910.742015925938,0.0,744.0,-1338.4032782953427
36.17909657183645,0.0,26917.247849446332,0.0,744.0,-1338.830558653691
36.18814395966867,0.0,26923.9791059935,0.0,744.0,-1339.2726440068734
36.196778610280745,0.0,26930.403286048884,0.0,744.0,-1339.6945616516384
36.205714399528375,0.0,26937.05151324912,0.0,744.0,-1340.1311939281322
36.21496182980267,0.0,26943.931601373195,0.0,744.0,-1340.5830540179898
36.22411406581513,0.0,26950.740864966465,0.0,744.0,-1341.0302626007335
36.23358342103103,0.0,26957.786065247095,0.0,744.0,-1341.4929666787134
36.24337519575831,0.0,26965.071145644193,0.0,744.0,-1341.971425242541
36.25350354902809,0.0,26972.606640476908,0.0,744.0,-1342.4663301494008
36.262629854143725,0.0,26979.39661148294,0.0,744.0,-1342.9122716625889
36.27207237997359,0.0,26986.421850700357,0.0,744.0,-1343.3736647678522
36.28108502073386,0.0,26993.127255426003,0.0,744.0,-1343.8140522639453
36.29000335848653,0.0,26999.762498713986,0.0,744.0,-1344.2498318025596
36.298829889699,0.0,27006.329437936067,0.0,744.0,-1344.6811253693666
36.307564065245444,0.0,27012.82766454262,0.0,744.0,-1345.1079061322578
36.316602850419414,0.0,27019.55252071205,0.0,744.0,-1345.5495711310484
36.32522826464777,0.0,27025.96982889795,0.0,744.0,-1345.971037455495
36.33346019187665,0.0,27032.094382756233,0.0,744.0,-1346.3732767011027
36.342481015318775,0.0,27038.805875397175,0.0,744.0,-1346.814064030149
36.35140897721956,0.0,27045.44827905136,0.0,744.0,-1347.2503138365357
36.360648307163586,0.0,27052.322340529714,0.0,744.0,-1347.701778117411
36.3702052261344,0.0,27059.432688244,0.0,744.0,-1348.1687608506488
36.379665090879364,0.0,27066.470827614252,0.0,744.0,-1348.6310011927665
36.38902757453415,0.0,27073.436515453413,0.0,744.0,-1349.08848317209
36.39871446234053,0.0,27080.64355998136,0.0,744.0,-1349.5618166133595
36.407958339510465,0.0,27087.521004595794,0.0,744.0,-1350.013503086763
36.41677822775737,0.0,27094.08300145149,0.0,744.0,-1350.444472056257
36.425901287310175,0.0,27100.870557758775,0.0,744.0,-1350.8902549804889
36.435894773569906,0.0,27108.305711536017,0.0,744.0,-1351.3785698382787
36.444899554736786,0.0,27115.005268724177,0.0,744.0,-1351.8185732885913
36.45381011513425,0.0,27121.63472565989,0.0,744.0,-1352.2539727998558
36.46231500898173,0.0,27127.962366682415,0.0,744.0,-1352.6695500990797
36.471114592035065,0.0,27134.509256474095,0.0,744.0,-1353.0995268895228
36.4802190750893,0.0,27141.282991866447,0.0,744.0,-1353.544402104471
